id,name,host_id,host_name,neighbourhood_group,neighbourhood,latitude,longitude,room_type,price,minimum_nights,number_of_reviews,last_review,reviews_per_month,calculated_host_listings_count,availability_365,number_of_reviews_ltm,license
951272,Downtown Austin Texas Condo,1648173,Kristen,,78701,30.27986,-97.74536,Entire home/apt,100,1,969,2022-12-15,8.11,1,33,92,
195674,"Large Zilker Home, Downtown- SOCO-ACL!",951551,Lori,,78704,30.25775,-97.76703,Entire home/apt,750,2,39,2022-10-23,0.33,1,343,3,
202187,South Congress Apartment,989596,John,,78704,30.24867,-97.74678,Entire home/apt,80,1,923,2022-11-29,6.76,2,241,88,
702474,"South Central Apartment, Formula 1",3605974,Courtney,,78704,30.2307,-97.76556,Private room,300,1,0,,,1,0,0,
702825,"MOD CASA: PRIVATE, HOMEY LOCAL-LIVING/ 78704",3608356,Larry,,78704,30.23573,-97.76233,Entire home/apt,285,3,237,2022-11-27,1.97,1,299,33,
202753,Parkside Loft - Entire bottom floor of the house.,729047,Tracy,,78703,30.276272,-97.757103,Private room,200,3,14,2022-05-31,0.25,1,87,1,
953071,Bright E 6th St Downtown Loft,5173278,Luis,,78702,30.25981,-97.7185,Entire home/apt,114,1,78,2020-02-28,0.66,1,0,0,
704589,"Waterfront 1-bed, 2 mi. to Downtown",3619116,Amy,,78741,30.24618,-97.72823,Entire home/apt,250,2,44,2022-10-24,0.35,1,364,7,
954116,Tiny House- Best central location!,5181843,Amy,,78704,30.2441,-97.73885,Entire home/apt,171,2,238,2022-10-24,2.00,1,193,15,
207054,Keep Austin Lovely in 2BR/1Ba Mid-Century Home,1018853,Merri Gale & Donald,,78741,30.24434,-97.73069,Entire home/apt,134,2,196,2022-11-12,1.44,1,90,28,
705858,Walk to South Congress from Your Retreat with Heated Pool,3626574,Bill,,78704,30.24654,-97.74713,Entire home/apt,183,1,804,2022-11-25,6.53,4,300,90,
955612,Downtown Modern Retreat Spacious Private Backyard,5192335,Belinda,,78741,30.218309,-97.726532,Entire home/apt,269,2,157,2022-10-24,1.45,2,353,17,
708582,2BR vintage gem on east side • prime location,3644573,Topaz,,78702,30.26444,-97.69897,Entire home/apt,108,1,93,2022-10-30,0.78,2,360,47,
956708,Apartment in the trees/ Hyde Park,5176737,Erika,,78751,30.30958,-97.72947,Entire home/apt,75,60,12,2022-08-19,0.10,1,228,1,
208897,"Heart of east Austin–unique, bright, private haven",1029071,Suzanne,,78702,30.263203,-97.699829,Entire home/apt,150,2,135,2022-11-14,1.26,1,88,29,
710276,SXSW SPECIAL - Lovely 2BD HOME,1208231,Nadia,,78704,30.24187,-97.77914,Entire home/apt,233,5,5,2016-03-07,0.05,1,0,0,
210834,Holiday at Luxe Cottage - recently updated!,1039968,Megan,,78704,30.252703081026908,-97.74384711612271,Entire home/apt,309,3,18,2022-11-28,0.15,1,2,15,
957282,Greenbelt Haven,5202192,Michele,,78704,30.25923,-97.78026,Entire home/apt,1000,3,14,2022-11-26,0.31,1,32,3,
711149,Big Hollow,3659932,Ken,,78734,30.39968,-97.91422,Entire home/apt,1100,1,0,,,1,365,0,
957405,Entire 2nd Floor of Home for 4 ppl,5206723,Jeannette,,78746,30.3209,-97.83023,Private room,350,1,0,,,1,0,0,
219168,SOCO Living,1134580,Kalu,,78704,30.24519,-97.74486,Entire home/apt,250,2,8,2016-10-09,0.06,1,0,0,
714922,Treetop Guesthouse Monthly Rental * $99 nightly,3295530,Susan,,78704,30.24103,-97.76325,Entire home/apt,99,30,90,2022-10-28,0.73,1,173,5,
222986,Circa 1899 Luxe Spa House - Walk DT,1157982,Lyon,,78702,30.25753,-97.7313,Entire home/apt,500,20,53,2017-10-01,0.39,4,256,0,
959270,Gorgeous Guest House in Zilker,5220633,Esteban,,78704,30.25575,-97.76767,Entire home/apt,70,1,261,2022-11-29,2.20,1,225,87,
716119,Secluded Decompression Oasis,3600437,Jake,,78754,30.33652,-97.65128,Entire home/apt,149,1,265,2022-02-27,2.14,1,0,2,
719298,Hip EastAustin Downtown House,2989155,Louis,,78702,30.26715,-97.72527,Entire home/apt,850,4,0,,,1,0,0,
959630,"Modern, Spacious Zilker apartment",5215945,John And Melissa,,78704,30.25473,-97.76774,Entire home/apt,175,5,169,2022-11-09,1.44,1,183,7,
224603,Modern Studio Loft,1169129,David And Kristy,,78751,30.30732,-97.72782,Entire home/apt,112,30,114,2022-05-05,0.83,2,204,4,
720315,Waterfront Condo on Lady Bird Lake,393905,David,,78741,30.24538,-97.72945,Entire home/apt,200,2,123,2022-11-27,1.05,1,108,20,
227372,The Iconic Allen's Boots Clubhouse!,51183342,Hunter,,78704,30.247942,-97.749763,Entire home/apt,424,1,242,2022-11-20,1.85,8,122,17,
960315,Beautiful 5 room hardwood home!,4717260,Tony,,78752,30.32398,-97.7161,Entire home/apt,344,2,207,2022-10-24,1.76,1,267,23,
720369,3BD Row Home in Heart of City,3718168,Caren,,78723,30.29409,-97.704,Entire home/apt,219,2,82,2022-08-06,0.69,1,62,4,
960376,Sunny Room in Central East Austin,4845892,Willard,,78702,30.27298,-97.71074,Private room,49,2,9,2016-10-09,0.11,1,0,0,
961883,Historical Loft with Capitol View!!,3389824,Raquel + Jacob,,78701,30.26977,-97.74297,Entire home/apt,750,1,414,2021-11-28,3.55,2,180,0,
233930,The Treehouse 1930's Hyde Park Home,578211,Pete,,78751,30.30289,-97.72961,Entire home/apt,143,20,98,2022-08-20,0.73,9,362,11,
723950,"Well-stocked home, GIGABIT net, 1 Gbps up/down!",3742380,Paola,,78702,30.25267,-97.72465,Entire home/apt,120,5,89,2022-11-16,0.75,1,352,8,
238657,Hill House in Wonderful Bouldin!,1250939,Kerry,,78704,30.252,-97.75628,Entire home/apt,182,2,179,2022-12-11,1.97,4,208,44,
967451,Clean Barton Springs Condo Rental,5278146,Melanie,,78704,30.26269,-97.77509,Entire home/apt,78,2,21,2022-11-22,0.18,1,87,19,
726770,Peaceful East Austin Private Room & Bath 30 Days+,1345415,Melissa,,78722,30.30148,-97.71339,Private room,70,30,21,2022-10-22,0.17,1,155,3,
240541,Stay in the Birdhouse! East/Downtow,1246229,Elizabeth,,78702,30.25424,-97.72587,Entire home/apt,55,1,700,2022-12-12,5.32,3,63,110,
727593,Luxery Lakefront House w/City Views,3769789,Chris,,78746,30.29727,-97.7892,Entire home/apt,5343,360,7,2015-03-19,0.06,2,363,0,
247770,Lovely House In Hip East Austin,1298575,Gloria,,78723,30.30339,-97.68465,Entire home/apt,175,2,1,2012-03-13,0.01,1,0,0,
968817,CampEZ-8 in SxSAustin TX,1568741,Jim O',,78745,30.20901,-97.76891,Entire home/apt,18,2,26,2022-11-01,0.22,17,365,6,
728728,Fab F1/ACL with international FLAIR,3781862,Victoria,,78744,30.19554,-97.69451,Private room,45,30,51,2022-10-07,0.43,1,365,1,
968844,HOT E Downtown House*Walk 2 Rainey+Lady Bird Lake*,5289039,Christina,,78702,30.254005,-97.726784,Entire home/apt,124,3,95,2022-12-05,0.89,1,27,67,
248515,Cute Eastside Bungalow -  Perfect Austin Base,1208485,Caitlin,,78702,30.25572,-97.72874,Entire home/apt,159,2,165,2022-11-12,1.26,2,87,36,
729271,"Modern, Sunny Condo off South 1st",3787052,Carol,,78704,30.238,-97.76486,Entire home/apt,700,4,8,2018-03-13,0.07,1,0,0,
968883,The Forest Retreat,169512,Charlotte,,78704,30.24467,-97.73792,Entire home/apt,172,3,34,2022-06-18,0.34,3,239,2,
731024,"Fabulous  House, walk downtown!",1735494,Steph And Joey,,78702,30.25275,-97.72917,Entire home/apt,500,3,31,2022-10-10,0.25,2,356,20,
974793,Magical Treehouse - Centrally Located,997756,Christina,,78704,30.25659,-97.75431,Entire home/apt,141,7,10,2022-11-29,0.46,1,271,7,
252804,"» 3 bed, sleeps 5, 2 miles to DT",1327500,Brooks,,78704,30.23254,-97.75479,Entire home/apt,100,30,94,2021-09-24,0.69,1,313,0,
733203,"Bold, Historic Manor in the Heart of Town",3820555,Justin&Becca,,78702,30.27221,-97.72846,Entire home/apt,893,2,285,2022-11-20,2.31,3,332,17,
254232,Central Austin Luxury Home,1335409,Eric,,78703,30.2791,-97.7546,Entire home/apt,489,7,6,2022-10-31,0.05,2,293,1,
977492,Private Studio in Modern Crash Pad,4725234,Roman,,78702,30.25344,-97.72421,Entire home/apt,92,2,571,2022-12-10,4.81,3,72,82,
735592,Casita de Piscina,263280,Cristen,,78737,30.22242,-97.91042,Entire home/apt,175,2,15,2022-10-26,2.54,1,363,15,
977906,Hyde Park Treehouse Apartment,5350399,Chris,,78705,30.2989,-97.73169,Private room,115,3,9,2022-10-17,0.20,2,351,5,
735659,4 BR 3.5 BA Home in Golf Community,3837842,Catherine,,78738,30.32518,-97.97659,Entire home/apt,1200,3,0,,,1,0,0,
271052,Clean & Comfy South Austin Condo!,1418696,Kelsey,,78704,30.25367,-97.77253,Entire home/apt,250,3,44,2022-11-14,0.34,1,348,10,
735775,2000 s.f. house for sxsw!,3005855,Tami,,78745,30.18722,-97.78813,Entire home/apt,375,3,0,,,1,0,0,
978089,Private Bedroom for SXSW,5352009,Daniel,,78722,30.28573,-97.72013,Private room,200,1,1,2013-03-12,0.01,1,0,0,
736279,2 Miles From The Domain & Whole Foods!,3842544,Laura,,78759,30.41276,-97.72443,Private room,70,30,18,2022-08-14,0.16,1,115,2,
979637,Retreat with a pool between the Domain & Downtown,5362055,L,,78757,30.35897,-97.74041,Entire home/apt,330,2,3,2022-11-07,1.48,1,336,3,
277028,One of a kind stay In the Heart of ATX,746455,Michael,,78703,30.28332,-97.76272,Entire home/apt,210,1,116,2022-10-20,0.86,4,267,19,
742593,Cool Updated Craftsman Bungalow in Hyde Park.,2862517,Robert,,78751,30.31197,-97.72955,Entire home/apt,286,3,125,2022-12-06,1.05,2,142,26,
281182,Great House in East Austin 2 miles to DT,1465788,Michelle,,78702,30.28032,-97.70708,Entire home/apt,350,3,51,2022-10-17,0.39,1,176,8,
980785,SXSW Hi-Rise Apartment!!!!,4255546,Matt,,78705,30.28408,-97.74417,Private room,350,1,0,,,1,0,0,
743362,The Boho Nest - 15 mins to DT & COTA  3BR/2BTH,3893968,Scott,,78744,30.19538,-97.69632,Entire home/apt,197,3,24,2022-11-14,0.26,1,174,9,
985426,East Austin Private Bedroom with Shared Bathroom,1726785,Sid,,78702,30.27498,-97.704,Private room,44,30,27,2022-10-29,0.23,4,347,2,
282342,3bedroom 2.5bath Kitchen Garage for 30days or more,1471597,Teresa,,78758,30.36774,-97.7078,Entire home/apt,89,30,30,2022-11-04,0.23,1,42,3,
746317,Walk to Zilker Park. Amazing Location! 1 Gigabit,1840480,Scott & Sally,,78704,30.25909,-97.77017,Entire home/apt,251,4,79,2022-11-06,0.66,12,259,11,
294708,3bd+Loft...SOCO Area Convenience,1523587,Dallas,,78741,30.22484,-97.74223,Entire home/apt,1350,3,296,2022-08-15,2.26,22,180,17,
747499,Charming Cottage Close to Downtown,3924382,Phillip,,78703,30.28026,-97.75703,Entire home/apt,165,3,105,2022-10-24,0.86,1,107,3,
295275,Stylish 3/2/2 with large backyard,1282837,Joseph,,78745,30.19037,-97.79003,Entire home/apt,191,30,64,2022-07-29,0.49,2,347,3,
300574,Historic SOUTHAustin Retro Groovy LOFT 78704 proud,167892,Veronica,,78704,30.25525,-97.75756,Entire home/apt,131,2,432,2022-12-11,3.28,1,164,51,
996332,Carbon Neutral Oasis in Austin,5473957,Susanna,,78704,30.25084,-97.75562,Private room,96,2,200,2020-03-09,1.88,1,52,0,
750935,"3BR/2BA Dwntwn House, AVOID TRAFFIC",3948329,James,,78702,30.2702,-97.72862,Entire home/apt,700,2,38,2022-10-24,0.32,1,362,8,
999823,Fantastic Apartment - Right in the Heart of SoCo,6386445,Nan,,78704,30.24689,-97.75171,Entire home/apt,105,3,335,2022-11-20,3.23,3,57,36,
304808,Spanish Hacienda mile from downtown,1566930,Chris,,78702,30.2733,-97.7269,Private room,81,2,348,2022-11-23,2.62,1,344,50,
751847,"Large Dining, Open Floor Plan by AustinGetaways",487072,Greg & Amanda,,78757,30.36084,-97.72593,Entire home/apt,213,45,134,2022-09-21,1.29,10,233,6,
304866,Big cute clean Casita in SxSAustin!,1568741,Jim O',,78745,30.20943,-97.77117,Entire home/apt,65,3,176,2022-11-14,1.33,17,354,28,
305392,SXSW * Eastside * Walk everywhere!,117233,Paige,,78702,30.25688,-97.73244,Entire home/apt,695,3,13,2022-03-17,0.11,1,0,1,
314152,2 bdrm Condo at  360 Bridge,1614097,Denise,,78730,30.35672,-97.79621,Entire home/apt,350,4,0,,,1,0,0,
1001303,Mid-Century Modern Revivalist Cottage,5467931,Jennifer,,78757,30.33664,-97.72655,Entire home/apt,280,2,81,2022-11-28,1.01,1,0,7,
760036,Luxury urban loft downtown Austin,4005799,Gabe,,78701,30.26836,-97.74724,Entire home/apt,200,14,5,2022-12-01,0.22,2,209,3,
1001673,The Indigo Room N. Lamar,5509090,Ben,,78758,30.35706,-97.70871,Private room,79,2,28,2022-12-04,0.26,1,63,5,
315239,Very convenient for SxSW,1617870,John,,78745,30.21467,-97.77901,Entire home/apt,600,3,2,2014-03-17,0.02,1,365,0,
761955,Gorgeous Modern Home in Zilker,11762795,Mandi,,78704,30.24852,-97.78277,Entire home/apt,1000,3,7,2017-03-13,0.06,1,365,0,
316630,"Hip, convenient home in 78704!",1626165,Gretchen,,78704,30.25472,-97.75562,Entire home/apt,400,3,9,2015-03-24,0.07,1,0,0,
1024597,Blue Room Downtown Mansion,5641001,Blair,,78701,30.27245,-97.74884,Private room,149,3,89,2020-03-10,0.75,1,0,0,
762400,"Large Downtown Area Home, Sleeps 10",1795217,Stan,,78703,30.27805,-97.75752,Entire home/apt,708,2,147,2021-12-22,1.24,1,214,1,
1034604,Central | Private Pool | 5 bed/4 bath house.,5694515,Suzanne,,78704,30.26228,-97.77892,Entire home/apt,1071,2,20,2022-06-19,0.33,1,100,3,
763084,SXSW Central Austin Home,4022974,Mary K.,,78703,30.29624,-97.77349,Entire home/apt,1999,3,1,2014-03-11,0.01,1,365,0,
1059128,"Spacious 3/2 House, 10min to Dwntwn",422589,John,,78752,30.32983,-97.68575,Entire home/apt,218,2,195,2022-10-24,1.73,1,180,21,
317148,Nature's Way Home in Central East Austin,1628379,Martina,,78702,30.26772,-97.70824,Entire home/apt,395,4,39,2022-03-21,0.30,1,13,1,
765117,"F1 FANS  S. Austin, 6 mi to capital",4033615,Karen,,78745,30.21366,-97.81559,Private room,106,1,0,,,1,0,0,
319759,█ Swanky Townhome+Rooftop | Downtown | 6th Street!,814883,Kristen,,78702,30.26585,-97.73328,Entire home/apt,579,1,290,2022-11-25,2.21,12,278,32,
1109489,Immaculate suite 10 minutes to downtown Austin,6090278,Tim,,78723,30.30474,-97.69467,Private room,250,1,208,2022-10-24,1.78,2,359,1,
765450,The Coffey Grounds: Cedar Cabin in the City,4035868,Carolyn,,78756,30.32255,-97.73869,Entire home/apt,270,1,144,2022-11-13,2.08,1,163,9,
319887,Quaint East Austin 2BR SXSW 2016,1640158,Jeremy,,78702,30.25328,-97.72968,Entire home/apt,694,4,2,2015-03-18,0.02,1,0,0,
771437,S. Austin Home,4070275,Daniel,,78745,30.22437,-97.78495,Private room,100,1,7,2017-10-22,0.08,1,0,0,
319894,The Perfect Austin Modern Home,1640172,Gary,,78724,30.28354,-97.64966,Entire home/apt,187,2,180,2022-12-11,1.38,2,160,36,
1117880,"Spacious, Contemporary, Comfy Home",5920345,Anique,,78748,30.15579,-97.8045,Entire home/apt,333,2,95,2022-10-24,0.86,1,302,6,
775192,Private Bedroom/Bathroom SE Austin,2438977,David,,78741,30.23746,-97.7099,Private room,265,1,2,2013-03-18,0.02,1,0,0,
1126920,Welcoming Austin Home with Tons of Outdoor Space,6182474,Ashley,,78704,30.24554,-97.75536,Entire home/apt,409,3,279,2022-12-09,2.47,2,311,45,
321675,3/2 House w/ Pool in Barton Hills,1142525,James,,78704,30.25104,-97.78973,Entire home/apt,500,1,13,2015-10-04,0.11,1,0,0,
776649,Huge house 15mins walk to Downtown,1101753,John & Tina,,78704,30.24369,-97.74169,Entire home/apt,3000,2,59,2019-08-04,0.50,1,0,0,
322834,Spacious 3/2 East Austin Home,3797734,Leslie And Dylan,,78702,30.26849,-97.71874,Entire home/apt,240,4,47,2018-03-25,0.36,1,0,0,
785963,Bouldin Cottage,4143759,Katy & Rick,,78704,30.24784,-97.76318,Entire home/apt,310,2,96,2022-11-26,0.90,1,358,14,
323733,4th St Loft in Downtown Austin!,1654178,Erik,,78701,30.26843,-97.74548,Entire home/apt,178,1,362,2019-10-25,2.77,1,0,0,
1135629,Craftsman Cottage,6229799,Yoav,,78702,30.25741,-97.73223,Entire home/apt,1450,1,6,2022-03-19,0.06,1,102,1,
789994,"Private room in 3 BR condo Austin, TX",4162906,"Edward ""Jack""",,78752,30.32713,-97.68127,Private room,125,1,0,,,1,0,0,
1141445,Casa de Desai Large Master Suite!,1726785,Sid,,78702,30.275,-97.70403,Private room,72,180,24,2022-02-13,0.21,4,354,2,
324480,Charming Central Austin Apartment,1660476,Mark,,78705,30.29905,-97.73881,Entire home/apt,99,30,1,2022-09-20,0.34,2,361,1,
799135,2br condo great S. Austin location!,2227467,Agnies,,78704,30.2359,-97.76422,Entire home/apt,199,90,3,2016-02-28,0.02,1,164,0,
325889,"Dream Location, Jacuzzi, Fun, Arty 5-Bedroom House",1666874,Brian,,78704,30.24583,-97.75472,Entire home/apt,599,3,81,2022-12-04,0.62,1,347,27,
1143126,Entire home/apt in Austin for SXSW,6109200,Adeola,,78705,30.29418,-97.7348,Entire home/apt,240,1,0,,,1,0,0,
801521,Fantastic SOCO Studio,4218754,Jana,,78704,30.23457,-97.7615,Entire home/apt,85,2,185,2022-12-04,1.54,1,336,35,
1144900,Modern Studio on Lady Bird Lake,5520819,Cindy,,78704,30.25473,-97.74363,Entire home/apt,64,90,4,2018-11-25,0.05,1,99,0,
1673142,"Tranquil Mid Century Modern Retreat, Neighbors Downtown",6253447,Karen,,78746,30.2774,-97.79235,Entire home/apt,1118,5,47,2022-11-27,0.44,1,51,6,
811086,UNIQUE Downtown/ Prime Location/CLEAN,419707,Julia,,78701,30.27485,-97.7486,Entire home/apt,260,1,7,2019-04-28,0.13,3,0,0,
813709,Cozy Bright Hyde Park Guest House,578211,Pete,,78751,30.30263,-97.7293,Entire home/apt,102,20,57,2022-12-13,0.48,9,359,5,
1677516,Delightful Hill Country Casetta,8874960,Tatiana,,78734,30.37567,-97.91709,Private room,48,1,16,2017-05-24,0.21,1,0,0,
1148536,Sophisticated East Austin Townhome Steps From Rainey Street,802614,Amit,,78702,30.25548,-97.73635,Entire home/apt,235,2,309,2022-11-26,2.67,3,348,32,
814908,"Modern Mansion:  5 mins to Downtown, Pool + Hottub",2762526,Moya,,78704,30.2545,-97.77458,Entire home/apt,707,3,64,2022-10-10,0.53,6,211,3,
1157268,The Convention Center's Grand Loft,4929310,Ryan,,78701,30.26429,-97.74138,Entire home/apt,400,1,203,2022-11-20,1.78,28,248,25,
1157317,The Cosmo at the Convention Center,4929310,Ryan,,78701,30.26632,-97.74129,Entire home/apt,662,1,184,2022-11-18,1.66,28,325,19,
1682346,"SPACIOUS 1BR SOCO, SCREENED PORCH",8896616,Fielding,,78704,30.23747,-97.75924,Entire home/apt,200,2,17,2022-05-28,0.16,1,362,3,
1683574,1940's Hyde Park Bungalow,578211,Pete,,78751,30.30085,-97.72903,Entire home/apt,146,20,76,2022-10-29,0.99,9,242,12,
825940,Quiet central Austin room with bath,3922483,Max,,78704,30.2402,-97.77623,Private room,74,3,47,2022-12-05,0.40,1,137,11,
1690154,The Maya Star Suite!,51183342,Hunter,,78704,30.24802,-97.7509,Entire home/apt,107,2,84,2022-11-12,0.79,8,90,27,
1162922,Downtown Poolside Getaway On 4th St,4929310,Ryan,,78701,30.26492,-97.74243,Entire home/apt,226,1,202,2022-11-25,1.76,28,267,28,
826750,"Wow-5 BRs, Deck,Grill, Firepit, Near Lakes, Domain",3584580,Katherine,,78726,30.44262,-97.82678,Entire home/apt,205,3,51,2022-10-23,0.63,3,144,9,
1692542,Cheerful Townhome on South Congress with Pool!,1726978,Benjamin,,78704,30.23896,-97.75019,Entire home/apt,140,28,6,2020-08-23,0.06,2,0,0,
839470,"Cute, cozy room in Barton Hills",889533,Sandra,,78704,30.24565,-97.77877,Private room,60,1,0,,,1,0,0,
1165854,Duplex set up as a Corporate Suite,5766765,Holly,,78704,30.25592,-97.75639,Entire home/apt,45,10,35,2022-11-25,0.43,2,127,6,
846780,deco chic 2/1 cottage - zilker/sola,4421865,Tina,,78704,30.25222,-97.7704,Entire home/apt,164,3,211,2022-12-04,1.75,1,287,22,
1195493,Stunning ensuite in East downtown Austin!,1927941,Nicky,,78702,30.27677,-97.7183,Private room,82,2,181,2022-09-28,1.76,3,33,23,
1197928,"PERFECT FOR ACL  3 bedroom, 2 bath, 2 living rooms",6458257,Marty,,78745,30.21723,-97.79961,Entire home/apt,250,2,0,,,1,0,0,
1698089,Downtown Austin 1 bedroom Condo,8967238,Heidi,,78701,30.27094,-97.74783,Entire home/apt,125,30,49,2022-05-08,0.45,1,338,4,
1699415,ZIlker Park 1/1,8973365,Inger,,78704,30.25945,-97.77363,Entire home/apt,150,2,85,2022-10-24,0.84,1,207,7,
850518,Prime east-side location,3354999,Mollie,,78702,30.26379,-97.72015,Entire home/apt,225,2,104,2022-09-11,0.88,2,0,8,
860402,Austin Downtown Urban Oasis - 2 br 1 1/2 bath,4506424,Abigail,,78701,30.26986,-97.7485,Entire home/apt,150,30,9,2021-10-26,0.08,1,228,0,
1703216,Curl up in the Window Seat at a Colorful Modern Treehouse,1232812,Brian And Meredith,,78704,30.2551,-97.76869,Entire home/apt,225,3,131,2022-11-07,1.18,1,236,8,
1206474,Upscale Minutes From Downtown/UT,6590859,Susan,,78722,30.2914,-97.71403,Private room,100,1,98,2019-11-04,0.86,1,307,0,
1213690,East Downtown Bungalow - Open and Spacious with Private Yard,2436512,Crystal,,78702,30.25766,-97.72323,Entire home/apt,225,1,578,2022-12-02,5.03,6,241,70,
867806,Beautiful Allandale Flat,245617,Peter,,78756,30.33229,-97.74462,Entire home/apt,110,30,5,2022-11-30,0.06,2,334,1,
1242559,Harmony House - Central Austin,582827,Troy,,78731,30.32006,-97.75067,Entire home/apt,300,30,9,2017-10-09,0.08,2,173,0,
1704436,Travis Heights Gem,8428581,Brunson,,78704,30.24736,-97.7448,Entire home/apt,135,2,231,2022-12-04,2.09,1,161,46,
870943,"Paramount Oaks Cabin, 200 yr Live Oak/Nature/Hike!",2791060,Neal,,78704,30.24997,-97.77983,Entire home/apt,89,21,17,2022-12-04,0.18,1,56,12,
1704832,sweet light & art-filled bungalow!,175669,Rachel,,78704,30.24413,-97.77768,Entire home/apt,150,30,15,2019-04-14,0.14,2,363,0,
1706466,Bus Downtown And Walk to SoCo (Best Pillows),9005567,Lori,,78704,30.23822,-97.74897,Private room,68,4,17,2022-10-17,0.21,3,0,2,
1255816,Trendy Travis Heights Flat,427519,Anne,,78704,30.24357,-97.74217,Entire home/apt,117,1,589,2022-11-21,5.12,1,71,59,
1265154,Lovely ensuite in East downtown Austin!,1927941,Nicky,,78702,30.27879,-97.71672,Private room,79,3,60,2022-05-25,0.59,3,35,8,
878464,SXSW Haven: Bungalow in the Heart of East Austin,4160337,Amenity,,78702,30.27787,-97.71919,Entire home/apt,500,2,3,2019-03-14,0.03,1,0,0,
1278532,Private Craftsman Cottage in East Downtown,2436512,Crystal,,78702,30.25635,-97.72405,Entire home/apt,125,1,697,2022-12-04,6.10,6,270,63,
879070,Harmony House (1 room w/ 2 beds) Central Austin,582827,Troy,,78731,30.32095,-97.75126,Private room,98,30,167,2020-03-08,1.41,2,177,0,
